"Global Code","Global Name","Region Code","Region Name","Sub-region Code","Sub-region Name","Intermediate Region Code","Intermediate Region Name","Country or Area","M49 Code","ISO-alpha3 Code","Least Developed Countries (LDC)","Land Locked Developing Countries (LLDC)","Small Island Developing States (SIDS)","Developed / Developing Countries"
"001","Monde","002","Afrique","202","Afrique subsaharienne","","","Territoire britannique de l'océan Indien","086","IOT","","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","","","Burundi","108","BDI","x","x","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","","","Comores","174","COM","x","","x","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","","","Djibouti","262","DJI","x","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","","","Érythrée","232","ERI","x","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","","","Éthiopie","231","ETH","x","x","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","","","Terres australes françaises","260","ATF","","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","","","Kenya","404","KEN","","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","","","Madagascar","450","MDG","x","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","","","Malawi","454","MWI","x","x","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","","","Maurice","480","MUS","","","x","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","","","Mayotte","175","MYT","","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","","","Mozambique","508","MOZ","x","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","","","Réunion","638","REU","","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","","","Rwanda","646","RWA","x","x","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","","","Seychelles","690","SYC","","","x","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","","","Somalie","706","SOM","x","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","","","Soudan du Sud","728","SSD","x","x","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","","","Ouganda","800","UGA","x","x","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","","","République-Unie de Tanzanie","834","TZA","x","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","","","Zambie","894","ZMB","x","x","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","","","Zimbabwe","716","ZWE","","x","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Belize","084","BLZ","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Costa Rica","188","CRI","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","El Salvador","222","SLV","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Guatemala","320","GTM","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Honduras","340","HND","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Mexique","484","MEX","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Nicaragua","558","NIC","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Panama","591","PAN","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Argentine","032","ARG","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Bolivie (État plurinational de)","068","BOL","","x","","Developing"
